Skipping import of cpp extensions due to incompatible torch version. Please upgrade to torch >= 2.11.0 (found 2.8.0.dev20251001+rocm7.0.0.git64359f59).
Skipping import of cpp extensions due to incompatible torch version. Please upgrade to torch >= 2.11.0 (found 2.8.0.dev20251001+rocm7.0.0.git64359f59).
Skipping import of cpp extensions due to incompatible torch version. Please upgrade to torch >= 2.11.0 (found 2.8.0.dev20251001+rocm7.0.0.git64359f59).
Skipping import of cpp extensions due to incompatible torch version. Please upgrade to torch >= 2.11.0 (found 2.8.0.dev20251001+rocm7.0.0.git64359f59).
Skipping import of cpp extensions due to incompatible torch version. Please upgrade to torch >= 2.11.0 (found 2.8.0.dev20251001+rocm7.0.0.git64359f59).
Skipping import of cpp extensions due to incompatible torch version. Please upgrade to torch >= 2.11.0 (found 2.8.0.dev20251001+rocm7.0.0.git64359f59).
Skipping import of cpp extensions due to incompatible torch version. Please upgrade to torch >= 2.11.0 (found 2.8.0.dev20251001+rocm7.0.0.git64359f59).
Skipping import of cpp extensions due to incompatible torch version. Please upgrade to torch >= 2.11.0 (found 2.8.0.dev20251001+rocm7.0.0.git64359f59).
[aiter] import [module_aiter_enum] under /workspace/Lumen/third_party/aiter/aiter/jit/module_aiter_enum.so
[aiter] import [module_aiter_enum] under /workspace/Lumen/third_party/aiter/aiter/jit/module_aiter_enum.so
[aiter] import [module_aiter_enum] under /workspace/Lumen/third_party/aiter/aiter/jit/module_aiter_enum.so
[aiter] import [module_aiter_enum] under /workspace/Lumen/third_party/aiter/aiter/jit/module_aiter_enum.so
[aiter] import [module_aiter_enum] under /workspace/Lumen/third_party/aiter/aiter/jit/module_aiter_enum.so
[aiter] import [module_aiter_enum] under /workspace/Lumen/third_party/aiter/aiter/jit/module_aiter_enum.so
[aiter] import [module_aiter_enum] under /workspace/Lumen/third_party/aiter/aiter/jit/module_aiter_enum.so
[aiter] import [module_aiter_enum] under /workspace/Lumen/third_party/aiter/aiter/jit/module_aiter_enum.so
[W611 13:04:40.650944281 ProcessGroupNCCL.cpp:981] Warning: TORCH_NCCL_AVOID_RECORD_STREAMS is the default now, this environment variable is thus deprecated. (function operator())
[transformers] `torch_dtype` is deprecated! Use `dtype` instead!
[W611 13:04:40.667042378 ProcessGroupNCCL.cpp:981] Warning: TORCH_NCCL_AVOID_RECORD_STREAMS is the default now, this environment variable is thus deprecated. (function operator())
[transformers] `torch_dtype` is deprecated! Use `dtype` instead!
Loading weights:   0%|          | 0/399 [00:00<?, ?it/s]Loading weights:   0%|          | 0/399 [00:00<?, ?it/s]Loading weights: 100%|██████████| 399/399 [00:00<00:00, 11890.58it/s]
Loading weights: 100%|██████████| 399/399 [00:00<00:00, 12218.83it/s]
[W611 13:04:40.869239894 ProcessGroupNCCL.cpp:981] Warning: TORCH_NCCL_AVOID_RECORD_STREAMS is the default now, this environment variable is thus deprecated. (function operator())
[transformers] `torch_dtype` is deprecated! Use `dtype` instead!
[W611 13:04:40.874298607 ProcessGroupNCCL.cpp:981] Warning: TORCH_NCCL_AVOID_RECORD_STREAMS is the default now, this environment variable is thus deprecated. (function operator())
[transformers] `torch_dtype` is deprecated! Use `dtype` instead!
[W611 13:04:40.880540486 ProcessGroupNCCL.cpp:981] Warning: TORCH_NCCL_AVOID_RECORD_STREAMS is the default now, this environment variable is thus deprecated. (function operator())
[transformers] `torch_dtype` is deprecated! Use `dtype` instead!
[W611 13:04:40.981035626 ProcessGroupNCCL.cpp:981] Warning: TORCH_NCCL_AVOID_RECORD_STREAMS is the default now, this environment variable is thus deprecated. (function operator())
[transformers] `torch_dtype` is deprecated! Use `dtype` instead!
Loading weights:   0%|          | 0/399 [00:00<?, ?it/s][W611 13:04:40.987193614 ProcessGroupNCCL.cpp:981] Warning: TORCH_NCCL_AVOID_RECORD_STREAMS is the default now, this environment variable is thus deprecated. (function operator())
[W611 13:04:40.987193466 ProcessGroupNCCL.cpp:981] Warning: TORCH_NCCL_AVOID_RECORD_STREAMS is the default now, this environment variable is thus deprecated. (function operator())
INFO:lumen.models.fsdp:> Loading Qwen3 from /model-qwen3 ...
[transformers] `torch_dtype` is deprecated! Use `dtype` instead!
[transformers] `torch_dtype` is deprecated! Use `dtype` instead!
Loading weights:   0%|          | 0/399 [00:00<?, ?it/s]Loading weights:   0%|          | 0/399 [00:00<?, ?it/s]Loading weights: 100%|██████████| 399/399 [00:00<00:00, 13370.14it/s]
Loading weights: 100%|██████████| 399/399 [00:00<00:00, 12969.26it/s]
Loading weights: 100%|██████████| 399/399 [00:00<00:00, 13224.03it/s]
Loading weights:   0%|          | 0/399 [00:00<?, ?it/s]Loading weights:   0%|          | 0/399 [00:00<?, ?it/s]Loading weights:   0%|          | 0/399 [00:00<?, ?it/s]Loading weights: 100%|██████████| 399/399 [00:00<00:00, 13291.67it/s]
Loading weights: 100%|██████████| 399/399 [00:00<00:00, 13513.73it/s]
Loading weights: 100%|██████████| 399/399 [00:00<00:00, 13637.07it/s]
INFO:lumen.models.fsdp:> Gradient checkpointing enabled
INFO:lumen.config:> LoRA applied (rank=16, alpha=32.0) — trainable: 43,646,976 / 8,234,382,336 (0.53%)
INFO:lumen.config:> LumenConfig enabled (format=fp8_e4m3, scaling=none, lora_rank=16)
INFO:lumen.models.fsdp:> FSDP model ready (version=1, sharding=full_shard, world_size=8)
INFO:lumen.models.fsdp:Loaded 50151 samples from /data/alpaca_zh-train-general.jsonl
INFO:lumen.models.fsdp:Loaded 200 samples from /data/alpaca_zh-valid-general.jsonl
[transformers] `use_cache=True` is incompatible with gradient checkpointing. Setting `use_cache=False`.
[transformers] `use_cache=True` is incompatible with gradient checkpointing. Setting `use_cache=False`.
[transformers] `use_cache=True` is incompatible with gradient checkpointing. Setting `use_cache=False`.
[transformers] `use_cache=True` is incompatible with gradient checkpointing. Setting `use_cache=False`.
[transformers] `use_cache=True` is incompatible with gradient checkpointing. Setting `use_cache=False`.
[transformers] `use_cache=True` is incompatible with gradient checkpointing. Setting `use_cache=False`.
[transformers] `use_cache=True` is incompatible with gradient checkpointing. Setting `use_cache=False`.
[transformers] `use_cache=True` is incompatible with gradient checkpointing. Setting `use_cache=False`.
/opt/venv/lib/python3.10/site-packages/torch/distributed/fsdp/fully_sharded_data_parallel.py:1204: UserWarning: Called FSDP.clip_grad_norm_() on rank 4 with no gradients -- returning the total norm in the default dtype torch.float32
  warnings.warn(
/opt/venv/lib/python3.10/site-packages/torch/distributed/fsdp/fully_sharded_data_parallel.py:1204: UserWarning: Called FSDP.clip_grad_norm_() on rank 2 with no gradients -- returning the total norm in the default dtype torch.float32
  warnings.warn(
/opt/venv/lib/python3.10/site-packages/torch/distributed/fsdp/fully_sharded_data_parallel.py:1204: UserWarning: Called FSDP.clip_grad_norm_() on rank 6 with no gradients -- returning the total norm in the default dtype torch.float32
  warnings.warn(
INFO:lumen.models.fsdp:  step 1/200 | loss 6.1930 | lr 4.00e-04 | step_time_ms 13224.6
INFO:lumen.models.fsdp:  step 128/200 | loss 5.6175 | lr 1.15e-04 | step_time_ms 2024.2
INFO:lumen.models.fsdp:  step 129/200 | loss 2.1382 | lr 1.12e-04 | step_time_ms 1732.3
INFO:lumen.models.fsdp:  step 130/200 | loss 2.0007 | lr 1.09e-04 | step_time_ms 1730.9
INFO:lumen.models.fsdp:  step 131/200 | loss 0.3370 | lr 1.06e-04 | step_time_ms 1730.0
INFO:lumen.models.fsdp:  step 132/200 | loss 0.4692 | lr 1.04e-04 | step_time_ms 1911.1
INFO:lumen.models.fsdp:  step 133/200 | loss 2.2101 | lr 1.01e-04 | step_time_ms 1729.5
INFO:lumen.models.fsdp:  step 134/200 | loss 1.0919 | lr 9.82e-05 | step_time_ms 1729.8
INFO:lumen.models.fsdp:  step 135/200 | loss 2.0495 | lr 9.55e-05 | step_time_ms 1730.9
INFO:lumen.models.fsdp:  step 136/200 | loss 1.2192 | lr 9.28e-05 | step_time_ms 1727.9
INFO:lumen.models.fsdp:  step 137/200 | loss 0.3982 | lr 9.02e-05 | step_time_ms 1729.0
INFO:lumen.models.fsdp:  step 138/200 | loss 0.7219 | lr 8.76e-05 | step_time_ms 1730.2
INFO:lumen.models.fsdp:  step 139/200 | loss 0.2998 | lr 8.50e-05 | step_time_ms 2009.5
INFO:lumen.models.fsdp:  step 140/200 | loss 3.5243 | lr 8.24e-05 | step_time_ms 1729.4
INFO:lumen.models.fsdp:  step 141/200 | loss 0.8295 | lr 7.99e-05 | step_time_ms 1729.8
INFO:lumen.models.fsdp:  step 142/200 | loss 0.2546 | lr 7.74e-05 | step_time_ms 1730.0
INFO:lumen.models.fsdp:  step 143/200 | loss 0.2539 | lr 7.50e-05 | step_time_ms 1729.4
INFO:lumen.models.fsdp:  step 144/200 | loss 2.2414 | lr 7.25e-05 | step_time_ms 1916.0
INFO:lumen.models.fsdp:  step 145/200 | loss 1.9919 | lr 7.01e-05 | step_time_ms 1730.1
INFO:lumen.models.fsdp:  step 146/200 | loss 2.2614 | lr 6.77e-05 | step_time_ms 1729.1
INFO:lumen.models.fsdp:  step 147/200 | loss 2.8703 | lr 6.54e-05 | step_time_ms 1730.2
INFO:lumen.models.fsdp:  step 148/200 | loss 2.3961 | lr 6.31e-05 | step_time_ms 1727.9
INFO:lumen.models.fsdp:  step 149/200 | loss 0.0193 | lr 6.08e-05 | step_time_ms 1728.1
INFO:lumen.models.fsdp:  step 150/200 | loss 2.0601 | lr 5.86e-05 | step_time_ms 1729.2
INFO:lumen.models.fsdp:  step 150/200 | val_loss 1.5681
INFO:lumen.models.fsdp:  step 151/200 | loss 1.6714 | lr 5.64e-05 | step_time_ms 2034.9
INFO:lumen.models.fsdp:  step 152/200 | loss 2.6982 | lr 5.42e-05 | step_time_ms 1728.9
INFO:lumen.models.fsdp:  step 153/200 | loss 0.8595 | lr 5.21e-05 | step_time_ms 1728.6
INFO:lumen.models.fsdp:  step 154/200 | loss 2.3969 | lr 5.00e-05 | step_time_ms 1729.2
INFO:lumen.models.fsdp:  step 155/200 | loss 1.6399 | lr 4.79e-05 | step_time_ms 1730.0
INFO:lumen.models.fsdp:  step 156/200 | loss 2.5268 | lr 4.59e-05 | step_time_ms 1942.8
INFO:lumen.models.fsdp:  step 157/200 | loss 0.5689 | lr 4.39e-05 | step_time_ms 1728.5
INFO:lumen.models.fsdp:  step 158/200 | loss 1.9799 | lr 4.20e-05 | step_time_ms 1729.4
INFO:lumen.models.fsdp:  step 159/200 | loss 0.6229 | lr 4.01e-05 | step_time_ms 1728.2
INFO:lumen.models.fsdp:  step 160/200 | loss 1.4743 | lr 3.82e-05 | step_time_ms 1729.1
INFO:lumen.models.fsdp:  step 161/200 | loss 1.2428 | lr 3.64e-05 | step_time_ms 1728.7
INFO:lumen.models.fsdp:  step 162/200 | loss 0.5299 | lr 3.46e-05 | step_time_ms 1728.9
INFO:lumen.models.fsdp:  step 163/200 | loss 2.1362 | lr 3.28e-05 | step_time_ms 2007.7
INFO:lumen.models.fsdp:  step 164/200 | loss 2.2179 | lr 3.11e-05 | step_time_ms 1730.1
INFO:lumen.models.fsdp:  step 165/200 | loss 1.9851 | lr 2.95e-05 | step_time_ms 1729.7
INFO:lumen.models.fsdp:  step 166/200 | loss 0.8997 | lr 2.79e-05 | step_time_ms 1731.4
INFO:lumen.models.fsdp:  step 167/200 | loss 0.4331 | lr 2.63e-05 | step_time_ms 1730.2
INFO:lumen.models.fsdp:  step 168/200 | loss 1.9879 | lr 2.47e-05 | step_time_ms 1927.4
INFO:lumen.models.fsdp:  step 169/200 | loss 0.9098 | lr 2.32e-05 | step_time_ms 1729.5
INFO:lumen.models.fsdp:  step 170/200 | loss 2.2847 | lr 2.18e-05 | step_time_ms 1729.4
INFO:lumen.models.fsdp:  step 171/200 | loss 1.6989 | lr 2.04e-05 | step_time_ms 1730.1
INFO:lumen.models.fsdp:  step 172/200 | loss 0.6368 | lr 1.90e-05 | step_time_ms 1728.9
INFO:lumen.models.fsdp:  step 173/200 | loss 0.8698 | lr 1.77e-05 | step_time_ms 1728.6
INFO:lumen.models.fsdp:  step 174/200 | loss 2.3375 | lr 1.64e-05 | step_time_ms 1728.2
INFO:lumen.models.fsdp:  step 175/200 | loss 0.4738 | lr 1.52e-05 | step_time_ms 1997.9
INFO:lumen.models.fsdp:  step 176/200 | loss 2.0604 | lr 1.40e-05 | step_time_ms 1728.3
INFO:lumen.models.fsdp:  step 177/200 | loss 0.8837 | lr 1.29e-05 | step_time_ms 1728.8
INFO:lumen.models.fsdp:  step 178/200 | loss 2.1723 | lr 1.18e-05 | step_time_ms 1727.9
INFO:lumen.models.fsdp:  step 179/200 | loss 2.5123 | lr 1.08e-05 | step_time_ms 1960.3
INFO:lumen.models.fsdp:  step 180/200 | loss 1.3724 | lr 9.79e-06 | step_time_ms 1728.6
INFO:lumen.models.fsdp:  step 181/200 | loss 2.1756 | lr 8.84e-06 | step_time_ms 1729.1
INFO:lumen.models.fsdp:  step 182/200 | loss 2.3771 | lr 7.94e-06 | step_time_ms 1728.6
INFO:lumen.models.fsdp:  step 183/200 | loss 0.3175 | lr 7.09e-06 | step_time_ms 1727.6
INFO:lumen.models.fsdp:  step 184/200 | loss 1.9887 | lr 6.28e-06 | step_time_ms 1728.3
INFO:lumen.models.fsdp:  step 185/200 | loss 1.5795 | lr 5.53e-06 | step_time_ms 1729.4
INFO:lumen.models.fsdp:  step 186/200 | loss 2.6882 | lr 4.82e-06 | step_time_ms 2789.8
INFO:lumen.models.fsdp:  step 187/200 | loss 0.5293 | lr 4.16e-06 | step_time_ms 2609.1
INFO:lumen.models.fsdp:  step 188/200 | loss 1.6580 | lr 3.54e-06 | step_time_ms 1728.7
INFO:lumen.models.fsdp:  step 189/200 | loss 2.5720 | lr 2.98e-06 | step_time_ms 1728.2
INFO:lumen.models.fsdp:  step 190/200 | loss 1.7636 | lr 2.46e-06 | step_time_ms 1925.1
INFO:lumen.models.fsdp:  step 191/200 | loss 0.5377 | lr 2.00e-06 | step_time_ms 1727.6
INFO:lumen.models.fsdp:  step 192/200 | loss 0.4209 | lr 1.58e-06 | step_time_ms 1728.2
INFO:lumen.models.fsdp:  step 193/200 | loss 2.0800 | lr 1.21e-06 | step_time_ms 1728.0
INFO:lumen.models.fsdp:  step 194/200 | loss 3.4892 | lr 8.88e-07 | step_time_ms 1727.2
INFO:lumen.models.fsdp:  step 195/200 | loss 1.3021 | lr 6.17e-07 | step_time_ms 1727.9
INFO:lumen.models.fsdp:  step 196/200 | loss 3.5349 | lr 3.95e-07 | step_time_ms 1733.6
INFO:lumen.models.fsdp:  step 197/200 | loss 4.1740 | lr 2.22e-07 | step_time_ms 1730.8
INFO:lumen.models.fsdp:  step 198/200 | loss 1.9285 | lr 9.87e-08 | step_time_ms 2004.2
INFO:lumen.models.fsdp:  step 199/200 | loss 0.9091 | lr 2.47e-08 | step_time_ms 1730.5
INFO:lumen.models.fsdp:  step 200/200 | loss 0.3356 | lr 0.00e+00 | step_time_ms 1730.4
INFO:lumen.models.fsdp:  step 200/200 | val_loss 1.5654
INFO:lumen.models.fsdp:> Training complete after 200 steps.
[rank0]:[W611 13:11:22.939679026 ProcessGroupNCCL.cpp:1538] Warning: WARNING: destroy_process_group() was not called before program exit, which can leak resources. For more info, please see https://pytorch.org/docs/stable/distributed.html#shutdown (function operator())
